"","predict.object...model1..newdata...data.frame.datatest.."
"3878",NA
"3879",343052.634208204
"3880",395612.600509608
"3881",293606.336951973
"3882",174292.048927481
"3883",198891.177261609
"3884",127120.392943032
"3885",228149.813987922
"3886",167116.788177277
"3887",368980.875223412
"3888",284320.341762705
"3889",268118.726721705
"3890",141374.321263633
"3891",468251.51250427
"3892",683586.150901838
"3893",200394.105217631
"3894",233234.171740212
"3895",332307.415612268
"3896",248252.030586711
"3897",123204.574463348
"3898",172297.915008377
"3899",182538.562604978
"3900",199994.939404833
"3901",592649.342287621
"3902",182902.30849065
"3903",116219.025091462
"3904",200623.920556159
"3905",123338.180340708
"3906",195301.249181686
"3907",254131.612178117
"3908",217165.500328452
"3909",106787.160910502
"3910",96317.1645005611
"3911",185366.677777476
"3912",264147.86037546
"3913",111154.887285726
"3914",318907.571940486
"3915",171610.40786183
"3916",287593.021886712
"3917",202111.352700678
"3918",223371.101224681
"3919",374539.822723092
"3920",236721.17133844
"3921",222768.849046794
"3922",416583.798176529
"3923",155884.233564313
"3924",182557.767921787
"3925",78127.1727929833
"3926",247104.108048926
"3927",301756.555083617
"3928",181858.442804752
"3929",118350.1224368
"3930",177125.218321782
"3931",178496.424309475
"3932",324517.76724021
"3933",211241.452267826
"3934",68479.3373361567
"3935",289893.494967862
"3936",297970.155310311
"3937",119531.851104251
"3938",12090.1098961828
"3939",284434.787014897
"3940",203212.315051832
"3941",298488.591823443
"3942",247158.37984526
"3943",357318.259277454
"3944",239444.200585755
"3945",82211.3847955457
"3946",184764.511455532
"3947",112234.135977571
"3948",240064.023448734
"3949",224474.355083541
"3950",309037.964590467
"3951",253726.05249201
"3952",164683.222395692
"3953",579634.371496612
"3954",218162.726478248
"3955",296057.406886077
"3956",328940.502666206
"3957",279400.191709176
"3958",230980.495538213
"3959",212847.037522355
"3960",327699.470725217
"3961",187909.311558715
"3962",180044.711437872
"3963",93590.0491735199
"3964",210576.737334231
"3965",245125.511867383
"3966",137761.83219524
"3967",285514.548087555
"3968",164996.762027289
"3969",226254.439018237
"3970",134964.324084919
"3971",261566.129943594
"3972",153870.672846252
"3973",318427.393986424
"3974",174633.022447293
"3975",239179.949268761
"3976",136405.621317213
"3977",167691.221721459
"3978",106689.114297682
"3979",265932.202175936
"3980",121207.821877512
"3981",157790.938950551
"3982",313911.618472275
"3983",131200.766868575
"3984",75456.5857272516
"3985",298285.521397897
"3986",177225.565966711
"3987",137803.654834745
"3988",245446.648380381
"3989",163773.653743657
"3990",247128.578332385
"3991",283189.516472344
"3992",253042.464435898
"3993",123240.567137209
"3994",231580.940466337
"3995",453344.213669457
"3996",156330.154060568
"3997",340765.002832603
"3998",270454.887352338
"3999",393531.683214638
"4000",30520.493182036
"4001",476480.734728887
"4002",222932.813572219
"4003",59009.5386002696
"4004",171020.263761039
"4005",204254.432051629
"4006",262543.738352975
"4007",60602.1096760755
"4008",201060.800100939
"4009",257504.459748042
"4010",116903.818100824
"4011",63311.8208189316
"4012",201362.351426429
"4013",167391.25592496
"4014",216017.538369804
"4015",164774.525519724
"4016",74042.6613077021
"4017",304502.729047598
"4018",223949.096803214
"4019",30278.834147359
"4020",102477.006535294
"4021",162864.032320905
"4022",160705.093765445
"4023",264490.600024489
"4024",334939.157126194
"4025",151715.916770552
"4026",286003.426466853
"4027",129296.814129041
"4028",362216.876280964
"4029",183496.438738171
"4030",244977.310316542
"4031",122555.526453539
"4032",299185.680560429
"4033",234691.095551532
"4034",91394.4830163885
"4035",306966.546515738
"4036",137614.797536636
"4037",609959.131027214
"4038",365421.418656285
"4039",169714.255841102
"4040",312093.102426476
"4041",386242.746542052
"4042",254078.057483947
"4043",165839.459482803
"4044",309571.101129351
"4045",142019.432368501
"4046",247444.39574593
"4047",239399.337627137
"4048",247248.637750669
"4049",97815.6645089213
"4050",339511.324117255
"4051",117737.22828608
"4052",210712.854410452
"4053",156277.509692161
"4054",200419.014031514
"4055",287661.587291337
"4056",251840.806345329
"4057",203468.712144999
"4058",108131.756948793
"4059",139605.813913055
"4060",81556.8373442247
"4061",307269.901463229
"4062",196191.395987703
"4063",147584.831167456
"4064",130779.863630604
"4065",135738.662639098
"4066",276096.828815248
"4067",233280.517922306
"4068",NA
"4069",97238.3071852607
"4070",300040.370513064
"4071",426830.713053109
"4072",469552.609556532
"4073",259507.459953542
"4074",180125.438800279
"4075",292159.723100252
"4076",38024.0761911212
"4077",191758.456633836
"4078",40483.8550166712
"4079",84533.1422416578
"4080",240741.456115023
"4081",141407.808403321
"4082",188176.350286213
"4083",231352.285327561
"4084",252671.600440098
"4085",340637.017184405
"4086",149698.772397315
"4087",236894.898586001
"4088",203979.487527551
"4089",296208.885374767
"4090",151111.083897973
"4091",282415.605167974
"4092",124568.113953241
"4093",182737.195494425
"4094",229247.027835429
"4095",136345.945404549
"4096",284087.323537264
"4097",185385.823149915
"4098",127267.193123772
"4099",103489.46446133
"4100",158101.917696288
"4101",168361.093698252
"4102",64907.4258322814
"4103",217251.827224805
"4104",253454.852900593
"4105",164691.029797418
"4106",252203.415644358
"4107",199754.403475395
"4108",301385.446799591
"4109",144813.373279662
"4110",278600.283915792
"4111",253921.072195495
"4112",276756.127795492
"4113",266833.019807061
"4114",245110.105031741
"4115",245001.790658664
"4116",199740.655184939
"4117",259504.209936245
"4118",232453.063050304
"4119",243072.376784442
"4120",214296.678997099
"4121",251487.958861667
"4122",165817.096057597
"4123",200234.137507286
"4124",270034.216600004
"4125",234608.326271463
"4126",277556.881505957
"4127",144292.394545902
"4128",206347.81528834
"4129",180102.570331492
"4130",252547.844709792
"4131",121676.815223456
"4132",264556.944424501
"4133",123686.877517253
"4134",208819.774205488
"4135",165140.812779049
"4136",113224.902980404
"4137",66743.492192659
"4138",-172196.351361686
"4139",222684.265271465
"4140",251332.889868828
"4141",163919.576739666
"4142",667031.069895882
"4143",107987.58861033
"4144",293661.555030006
"4145",150636.765033074
"4146",202818.03681885
"4147",239056.945498422
"4148",207412.667354001
"4149",408180.974922142
"4150",176370.877934616
"4151",117243.728340726
"4152",201489.895279739
"4153",387521.786318813
"4154",211071.931247011
"4155",85896.0482615409
"4156",330612.862623399
"4157",221099.912235738
"4158",244434.83662206
"4159",120165.669497637
"4160",199478.548008687
"4161",23703.4583130418
"4162",284729.750912303
"4163",137360.975190602
"4164",185630.224135507
"4165",278203.728899911
"4166",245266.404404608
"4167",143816.814059526
"4168",234522.69760234
"4169",156694.315673727
"4170",292854.798957504
"4171",215323.496524661
"4172",191145.408026379
"4173",295391.403114769
"4174",155370.177887625
"4175",220896.528067615
"4176",235903.232383505
"4177",275186.599244272
"4178",208512.607171457
"4179",218901.146167725
"4180",275339.234172066
"4181",181675.252230628
"4182",NA
"4183",352881.366173211
"4184",314471.868115547
"4185",143742.144941554
"4186",124113.408710459
"4187",417504.056908299
"4188",73905.8325233437
"4189",113557.83840802
"4190",248319.018278242
"4191",227196.006830644
"4192",185232.955555727
"4193",198896.240115985
"4194",197262.40125694
"4195",239141.232479411
"4196",178336.372933346
"4197",238034.806212282
"4198",197094.072684787
"4199",239657.616622151
"4200",183230.865139929
"4201",208383.638307599
"4202",73978.6924289946
"4203",330641.504414043
"4204",116576.521501852
"4205",207109.663528096
"4206",88601.8087125745
"4207",348232.600953334
"4208",223100.658168167
"4209",331339.983441914
"4210",131496.661134759
"4211",206830.7104253
"4212",171427.78050274
"4213",289279.484011902
"4214",234502.343070346
"4215",335193.355630098
"4216",266325.025431696
"4217",188075.604467206
"4218",347253.152754221
"4219",174077.622175184
"4220",125024.564214454
"4221",252136.333607592
"4222",221318.716540297
"4223",138994.330829613
"4224",143573.481972843
"4225",87824.9771842057
"4226",236250.049972874
"4227",188775.441180276
"4228",260048.791169742
"4229",268813.371890208
"4230",256177.046542568
"4231",270552.313680105
"4232",194163.955723225
"4233",130920.85049922
"4234",298988.511803281
"4235",168609.83082524
"4236",149826.567607584
"4237",161458.004292159
"4238",220775.217350909
"4239",127579.00096203
"4240",143779.531394119
"4241",153324.182988388
"4242",209094.479807855
"4243",237023.528316791
"4244",275173.352265848
"4245",123896.143791939
"4246",277811.493269297
"4247",248652.616661066
"4248",214050.898753623
"4249",215138.836528446
"4250",254470.986472384
"4251",102260.889325964
"4252",223959.656080181
"4253",90864.4063207692
"4254",NA
"4255",208264.975966296
"4256",175160.762151489
"4257",222449.317789185
"4258",340142.716585795
"4259",89630.3037597439
"4260",238770.383728045
"4261",165614.301507137
"4262",146521.175020948
"4263",273155.163499665
"4264",148134.975820378
"4265",99291.8687809398
"4266",256305.565451951
"4267",141493.74095069
"4268",286761.186825812
"4269",180721.460852909
"4270",339020.875880269
"4271",46374.0207776478
"4272",122052.700094219
"4273",124212.651747798
"4274",264444.169909502
"4275",42123.1541433774
"4276",218793.893987019
"4277",81343.447021393
"4278",294493.37750466
"4279",182814.244518344
"4280",160898.493611564
"4281",331876.079505212
"4282",335932.359500823
"4283",201859.461465198
"4284",393189.425305613
"4285",474002.605317393
"4286",35922.8771021575
"4287",378619.508842072
"4288",305193.748374261
"4289",274434.186368564
"4290",295418.768016497
"4291",379037.001549078
"4292",260612.559916942
"4293",348931.674913483
"4294",210800.328881919
"4295",236983.022609686
"4296",216814.106031099
"4297",215685.662499746
"4298",102184.466766493
"4299",272005.342215603
"4300",92188.7776130505
"4301",239690.368413384
"4302",289186.738871349
"4303",166315.333242865
"4304",NA
"4305",128148.002560794
"4306",135692.818932093
"4307",301264.182856292
"4308",247821.271184351
"4309",270129.004949369
"4310",373298.037411523
"4311",258911.325832522
"4312",141284.529717727
"4313",235102.509666346
"4314",235565.208690084
"4315",139727.145997006
"4316",218610.365141559
"4317",137400.765812455
"4318",170771.325726776
"4319",342625.362934114
"4320",281482.141613373
"4321",354126.817860524
"4322",203302.187286388
"4323",289296.576502866
"4324",329708.187915586
"4325",97991.4839821735
"4326",272852.597570521
"4327",333658.729359492
"4328",236235.640179613
"4329",208923.14832065
"4330",163506.711101022
"4331",58745.3561503757
"4332",243810.572581723
"4333",107895.688671058
"4334",312652.628015139
"4335",194662.831470378
"4336",6720.94303028978
"4337",NA
"4338",98909.4662705126
"4339",142731.448228881
"4340",195448.889807549
"4341",289216.612912411
"4342",156084.15057315
"4343",150765.380548852
"4344",173689.206506108
"4345",160724.637596121
"4346",95009.015243962
"4347",252926.047042586
"4348",176469.379326916
"4349",182065.513579768
"4350",229154.089909162
"4351",220608.98070714
"4352",306255.923816106
"4353",270987.445211934
"4354",156244.6149714
"4355",231033.756111369
"4356",121260.495480079
"4357",165383.243998608
"4358",82391.3393199187
"4359",65773.395435199
"4360",197515.666666539
"4361",233707.094969338
"4362",228408.931601689
"4363",220964.248499613
"4364",238790.751531976
"4365",72501.5256136123
"4366",69276.6553919139
"4367",159423.89552056
"4368",200718.185345836
"4369",170639.792020046
"4370",166540.9364142
"4371",362230.211616847
"4372",319909.109001862
"4373",324277.897144329
"4374",147005.006483317
"4375",151838.713169335
"4376",120084.653071913
"4377",216290.916745466
"4378",111732.569399855
"4379",364726.126677417
"4380",165894.927749188
"4381",119968.932109569
"4382",231694.121773304
"4383",79814.8365845788
"4384",309804.375977419
"4385",250970.147379032
"4386",166451.257165184
"4387",107557.740714702
"4388",207732.095629232
"4389",308215.428040923
"4390",225626.902027913
"4391",304500.622847113
"4392",228493.713462713
"4393",50920.4440955284
"4394",344956.420982339
"4395",70243.082109364
"4396",165368.730500982
"4397",148688.25916038
"4398",179131.636377778
"4399",273353.94056022
"4400",192918.273639171
"4401",233376.173234245
"4402",178952.674826793
"4403",233302.570572973
"4404",115540.433814483
"4405",260916.388952488
"4406",114345.111096891
"4407",113664.244855142
"4408",211878.143007568
"4409",279694.573392299
"4410",159142.195781323
"4411",249621.126773987
"4412",241638.775235918
"4413",364611.935529938
"4414",207053.598816581
"4415",139002.787211902
"4416",243559.702265112
"4417",306359.493321587
"4418",216097.987677382
"4419",146257.093996671
"4420",290528.28687933
"4421",257328.739151054
"4422",175183.983438129
"4423",237951.437421077
"4424",351110.773010852
"4425",167148.703470569
"4426",160283.939679675
"4427",207425.949915069
"4428",102617.159068351
"4429",123672.045407328
"4430",171244.938350353
"4431",311926.190592324
"4432",67003.3051682937
"4433",104859.919154038
"4434",126110.81169929
"4435",205509.790985795
"4436",236464.139862497
"4437",72007.5185189799
"4438",115287.809040372
"4439",101102.442288214
"4440",204450.905130533
"4441",130308.423860656
"4442",234076.174581238
"4443",295756.048997673
"4444",187141.213454109
"4445",202026.121902199
"4446",261905.434935538
"4447",369671.112988989
"4448",176985.241709497
"4449",240142.453858737
"4450",NA
"4451",328152.023590481
"4452",230557.630033802
"4453",130288.960507458
"4454",16026.8291500404
"4455",269138.686670745
"4456",259130.683713148
"4457",286863.26565605
"4458",326329.912436062
"4459",226863.655776307
"4460",140771.366326318
"4461",284329.005482732
"4462",177729.646313392
"4463",368471.979445035
"4464",225939.145783096
"4465",193528.906470852
"4466",126962.867857322
"4467",205440.457741928
"4468",262661.700498657
"4469",-8512.55323656473
"4470",292632.477273846
"4471",273617.022608647
"4472",148318.308947638
"4473",219847.620197429
"4474",171552.341020825
"4475",256170.170052803
"4476",208719.089349125
"4477",206035.611972835
"4478",130259.725168895
"4479",679144.739643702
"4480",266296.439668813
"4481",297378.030324427
"4482",284862.826761466
"4483",150126.360860056
"4484",247042.34544001
"4485",182539.682336725
"4486",46027.2114771362
"4487",261983.382310834
"4488",221982.647496249
"4489",194460.428753532
"4490",292654.682472069
"4491",154094.550841974
"4492",252803.405037067
"4493",80490.7484922753
"4494",228511.077799615
"4495",279939.7226243
"4496",80402.1442131411
"4497",77626.0663503004
"4498",134966.608597168
"4499",132187.974922997
"4500",150969.333319756
"4501",29611.5296329178
"4502",202396.196728521
"4503",220577.061764863
"4504",129230.510726702
"4505",181062.414977372
"4506",120191.042023707
"4507",207125.06128852
"4508",176751.587742416
"4509",81191.4867919095
"4510",317377.875276987
"4511",219569.070106158
"4512",618178.699346805
"4513",158932.672268049
"4514",151975.933519166
"4515",278838.438111395
"4516",269478.27349777
"4517",416178.263512758
"4518",273280.532881216
"4519",339454.436705038
"4520",96027.3996774119
"4521",-81557.402142431
"4522",334178.734316974
"4523",241813.119891792
"4524",129428.902707521
"4525",16756.5211598401
"4526",122844.364557162
"4527",220690.244203456
"4528",83924.0480271099
"4529",219752.032403518
"4530",457766.475590339
"4531",129651.677520804
"4532",275619.69444306
"4533",145867.778238234
"4534",294188.725298001
"4535",151352.292567479
"4536",93834.3427725767
"4537",270481.418284735
"4538",258312.022303049
"4539",271888.294516258
"4540",199344.021141789
"4541",193326.801861247
"4542",191823.961426933
"4543",230229.205185291
"4544",169134.62226229
"4545",147507.061895797
"4546",228227.673547928
"4547",205486.49824352
"4548",-23959.028279196
"4549",122594.027144082
"4550",106318.751228324
"4551",273396.892030257
"4552",99859.0693635746
"4553",191472.162841953
"4554",144005.39503607
"4555",207383.75703294
"4556",163404.743184124
"4557",442185.929146602
"4558",210360.465216866
"4559",222688.404163659
"4560",191053.175540926
"4561",152679.295826329
"4562",207028.890405668
"4563",190927.139293587
"4564",374121.761967072
"4565",238294.840965483
"4566",248420.427968529
"4567",157431.667971401
"4568",228384.179341735
"4569",320971.57337072
"4570",144217.781480301
"4571",115512.664563464
"4572",187642.966083285
"4573",101911.175179482
"4574",197008.817810207
"4575",196318.427322612
"4576",139224.729934281
"4577",317895.836186628
"4578",118320.950176452
"4579",132146.065369126
"4580",445075.093394531
"4581",395694.541286704
"4582",351929.970814754
"4583",263062.776787377
"4584",257525.062114005
"4585",250941.704019234
"4586",148693.205229879
"4587",227576.019600846
"4588",276803.44163992
"4589",155073.036222305
"4590",253032.823997791
"4591",174288.492202842
"4592",144190.739193553
"4593",86412.9270323645
"4594",275737.283864652
"4595",142993.620825188
"4596",231724.828212269
"4597",117488.520314286
"4598",353051.773150311
"4599",252173.888116531
"4600",150948.696516858
"4601",180562.680349593
"4602",59953.361501146
"4603",262249.300326255
"4604",163501.538789651
"4605",160451.548878604
"4606",274280.210733604
"4607",201033.472117201
"4608",197417.548444926
"4609",186125.053697128
"4610",193513.606349416
"4611",158606.332278918
"4612",301447.978953114
"4613",214251.526653764
"4614",342686.551624269
"4615",198163.762304807
"4616",299634.007145377
"4617",273014.691817248
"4618",154169.80816903
"4619",146223.212950607
"4620",38498.6037830529
"4621",192551.97052959
"4622",60402.0478389329
"4623",312016.029470279
"4624",256591.948806881
"4625",124018.667685824
"4626",279892.829086416
"4627",285252.709893462
"4628",196197.842501645
"4629",189717.903244303
"4630",313550.257495442
"4631",252005.477554024
"4632",125136.944322167
"4633",195316.754166451
"4634",282645.904479311
"4635",137990.267014015
"4636",108097.079288281
"4637",233763.499129703
"4638",152992.185881692
"4639",256140.336406136
"4640",232279.052410309
"4641",157061.031585202
"4642",139434.69211712
"4643",199169.948931367
"4644",358815.135937768
"4645",254592.540998236
"4646",235423.383441128
"4647",186481.825025162
"4648",286160.827308971
"4649",266789.81860261
"4650",170460.731649819
"4651",346526.653692057
"4652",267870.3688315
"4653",258804.755603961
"4654",342898.555503785
"4655",132816.677203222
"4656",312374.887494605
"4657",235668.166812333
"4658",192194.660868157
"4659",NA
"4660",109404.28813305
"4661",233345.623210603
"4662",183869.354460198
"4663",183458.004995827
"4664",256636.114668543
"4665",11825.08510416
"4666",339526.479484199
"4667",132384.804485196
"4668",312196.557973543
"4669",156481.723459037
"4670",187536.397933517
"4671",200244.083537324
"4672",236435.335206467
"4673",263877.646637809
"4674",202208.761874125
"4675",485690.017245146
"4676",215120.24035963
"4677",85446.6755556025
"4678",225410.853582815
"4679",271696.773579411
"4680",128117.080277958
"4681",139271.10369603
"4682",204109.420518341
"4683",136759.767927703
"4684",114649.989166686
"4685",237562.51742727
"4686",NA
"4687",351868.207710583
"4688",368088.798391601
"4689",287031.431897014
"4690",226114.014178157
"4691",377345.873965133
"4692",208138.016751194
"4693",205807.320540747
"4694",268579.535347934
"4695",253180.118216211
"4696",246993.498365909
"4697",-18573.0956950293
"4698",234191.880665562
"4699",171285.954257641
"4700",371178.922792735
"4701",150988.091426595
"4702",298770.867242924
"4703",145495.750740547
"4704",286000.825503967
"4705",163978.482494507
"4706",221747.941076634
"4707",54703.3081604049
"4708",246466.409009478
"4709",336287.442748965
"4710",162224.015098102
"4711",309825.659800777
"4712",223123.095136443
"4713",257427.067718155
"4714",277479.43710846
"4715",156664.715521577
"4716",333757.013731611
"4717",381079.533376819
"4718",254970.751617546
"4719",207006.002021023
"4720",282279.222615133
"4721",10212.7712650054
"4722",195706.677190808
"4723",234248.647899646
"4724",225421.520151252
"4725",426757.030755735
"4726",235042.166837932
"4727",55163.8152350801
"4728",221043.373103045
"4729",219731.525882125
"4730",147634.47504414
"4731",285257.186156021
"4732",352968.552508908
"4733",209104.170631396
"4734",60044.2709142015
"4735",301036.935660558
"4736",416679.218419182
"4737",116970.626018463
"4738",246564.441549397
"4739",171955.267957203
"4740",274612.248340886
"4741",237791.248548734
"4742",169089.608206743
"4743",NA
"4744",267708.400522351
"4745",180814.340514008
"4746",229660.241262763
"4747",322513.496930392
"4748",295010.245497079
"4749",NA
"4750",358271.291212619
"4751",157719.419162988
"4752",207104.689657875
"4753",39366.0703259191
"4754",114154.383095435
"4755",237364.001961739
"4756",205311.262569461
"4757",265734.67377346
"4758",146210.072697976
"4759",179098.143391645
"4760",151110.941819163
"4761",227430.508229716
"4762",39023.3704268101
"4763",247268.854508919
"4764",114123.86369515
"4765",271079.28918077
"4766",107660.714519358
"4767",124744.740819551
"4768",173497.100506945
"4769",252998.761288866
"4770",133500.509489979
"4771",315275.572934238
"4772",273723.794899049
"4773",296155.271336557
"4774",153622.45455224
"4775",254164.416698704
"4776",275221.500187629
"4777",157033.165711696
"4778",NA
"4779",94406.9749589639
"4780",246022.000612691
"4781",158812.966462377
"4782",98876.5033703774
"4783",276715.164961573
"4784",150009.345536115
"4785",162890.290752593
"4786",199313.275323323
"4787",156294.981452342
"4788",335372.819457694
"4789",165805.758082028
"4790",280621.179322195
"4791",216424.27470939
"4792",159412.789359891
"4793",223952.183783371
"4794",230758.823638815
"4795",130349.149248057
"4796",256785.565665657
"4797",195125.386902712
"4798",299820.417376203
"4799",144898.754075828
"4800",112422.313866099
"4801",256581.808107391
"4802",270732.28835735
"4803",258055.820514073
"4804",247344.500227292
"4805",316525.209298387
"4806",90061.6549216983
"4807",305788.810958114
"4808",192076.849074847
"4809",49345.7715730046
"4810",238840.777495362
"4811",149410.881689246
"4812",212974.271449462
"4813",166170.903539027
"4814",32394.1064874582
"4815",136331.517586292
"4816",178251.34109799
"4817",152061.455937841
"4818",116123.825680614
"4819",207487.873325487
"4820",12895.3014526189
"4821",388289.621224801
"4822",189997.865915503
"4823",387053.021613212
"4824",93683.9166850547
"4825",249179.883313305
"4826",150948.527599069
"4827",305948.284883402
"4828",214391.615121294
"4829",237800.210392157
"4830",141642.50608042
"4831",72587.6028472464
"4832",152573.969775157
"4833",98586.5458269515
"4834",213447.981168774
"4835",233764.774510736
"4836",194196.542076862
"4837",182359.372579286
"4838",154340.828585795
"4839",359056.672793047
"4840",198198.533702388
"4841",154350.512237458
"4842",220462.124628314
"4843",238116.377003998
"4844",161779.555144974
"4845",259563.483899252
"4846",496209.479437214
"4847",157066.709245365
"4848",199778.219325607
"4849",318142.295493294
"4850",129175.894786569
"4851",129800.014011783
"4852",75841.5121222617
"4853",222949.187563389
"4854",134986.447330889
"4855",260539.423087824
"4856",19006.3870231808
"4857",57323.174344788
"4858",79183.8983915909
"4859",152026.693845217
"4860",261082.754030192
"4861",172404.638269109
"4862",111876.895791032
"4863",186652.2263526
"4864",268600.410222302
"4865",263959.353324949
"4866",206145.780936817
"4867",119014.952395706
"4868",113135.930455652
"4869",201517.34067831
"4870",282847.849650088
"4871",73003.3244040941
"4872",196267.305183944
"4873",216622.446915361
"4874",70892.842925279
"4875",NA
"4876",221233.315628203
"4877",144734.745124145
"4878",430067.055712551
"4879",285575.783376976
"4880",189397.895425438
"4881",43518.4790569566
"4882",144813.220217207
"4883",169013.825888257
"4884",198014.227776394
"4885",154383.989979076
"4886",275279.08803334
"4887",187962.081752901
"4888",250661.929533243
"4889",252278.68224961
"4890",176129.964463114
"4891",106399.967391691
"4892",227399.072803344
"4893",338483.991007774
"4894",283409.424803469
"4895",55208.0107570891
"4896",143323.227475558
"4897",254641.222383325
"4898",NA
"4899",252244.218063256
"4900",181705.393535858
"4901",137950.015389635
"4902",320696.898157191
"4903",147598.195502302
"4904",278654.037792478
"4905",151288.729310236
"4906",98112.9856153743
"4907",133936.254923642
"4908",110239.41163826
"4909",94181.2499006069
"4910",264122.924041151
"4911",159607.735078151
"4912",275517.793027109
"4913",325244.617718875
"4914",146470.441000577
"4915",309418.065129743
"4916",313264.695334696
"4917",138662.039188969
"4918",117872.107364187
"4919",143787.222283279
"4920",236048.871523093
"4921",149804.044712534
"4922",256729.074662108
"4923",19971.6718957928
"4924",202694.575919733
"4925",201168.772068102
"4926",203337.474913286
"4927",126622.056851814
"4928",141074.814543804
"4929",129458.095754879
"4930",37819.8031025993
"4931",77666.1790365962
"4932",343834.659662535
"4933",235654.924479977
"4934",293916.769216862
"4935",68421.2907408258
"4936",93284.8836607494
"4937",198876.332277893
"4938",262196.580129028
"4939",148024.936992897
"4940",150950.598397273
"4941",129793.397583938
"4942",113320.064490042
"4943",165693.061835907
"4944",182620.98405128
"4945",281849.376992701
"4946",293626.458059664
"4947",212562.180287368
"4948",125825.789985472
"4949",72480.2190509262
"4950",166304.005216118
"4951",325995.732102891
"4952",212710.133932462
"4953",187458.293327637
"4954",134989.985142355
"4955",446022.530024658
"4956",178508.810086821
"4957",257219.223044486
"4958",122385.886419214
"4959",139830.087029929
"4960",158353.553423361
"4961",184688.134944693
"4962",150544.977583828
"4963",117370.594582677
"4964",405531.880496958
"4965",173574.649991117
"4966",291213.860872593
"4967",175423.806017217
"4968",6282.10491302486
"4969",214581.631375788
"4970",140699.312154723
"4971",205236.405256977
"4972",277012.905433898
"4973",152503.397743205
"4974",182384.426346229
"4975",453355.361785679
"4976",158291.827198715
"4977",148328.712557605
"4978",147489.741285156
"4979",102169.021168661
"4980",243146.975531625
"4981",191952.649988868
"4982",184760.636587308
"4983",99500.0322478221
"4984",96702.9152185937
"4985",204707.731204067
"4986",136190.180270285
"4987",210692.662456104
"4988",193123.542815081
"4989",302828.969446323
"4990",167432.543294727
"4991",222204.602768479
"4992",288833.597077112
"4993",499513.263266882
"4994",186798.400628425
"4995",140391.468825595
"4996",290435.739000264
"4997",246351.295810969
"4998",282412.44830158
"4999",213879.78124599
"5000",188173.063586296
"5001",536462.074790573
"5002",132726.611541869
"5003",213075.8967625
"5004",313212.2262131
"5005",332722.803746513
"5006",220411.423049318
"5007",271826.792870421
"5008",106001.653945963
"5009",109341.459271917
"5010",335629.883152616
"5011",154068.496280277
"5012",NA
"5013",71142.9129580241
"5014",177177.677581674
"5015",279780.602773484
"5016",215486.777234122
"5017",189008.255845779
"5018",293150.311385924
"5019",158246.186566174
"5020",156947.775036887
"5021",70296.2165517233
"5022",413082.299282605
"5023",255847.093914726
"5024",126170.785631627
"5025",280460.702365894
"5026",279471.612027201
"5027",249732.271597461
"5028",199050.714167735
"5029",247640.873387357
"5030",279857.764844816
"5031",192293.933022222
"5032",138451.662025769
"5033",149056.666586775
"5034",347672.913496233
"5035",288736.237367562
"5036",242271.602961257
"5037",330962.037474562
"5038",177775.024433456
"5039",164899.786187295
"5040",99768.1582946093
"5041",299665.351934415
"5042",24406.3013578349
"5043",283796.661950398
"5044",290265.129286165
"5045",267314.867030684
"5046",158880.808556778
"5047",NA
"5048",33919.9941373558
"5049",344687.710996733
"5050",236385.394799657
"5051",244467.083158632
"5052",193879.599554288
"5053",242277.590936523
"5054",301156.790440556
"5055",350469.522401444
"5056",108648.012592764
"5057",97990.7308164056
"5058",211066.653850865
"5059",190086.921184937
"5060",165717.778887653
"5061",64401.7356124017
"5062",173240.745896768
"5063",482829.493001043
"5064",90554.1460631344
"5065",240709.123747279
"5066",117695.24936797
"5067",197911.976290014
"5068",227793.154093458
"5069",180810.001578041
"5070",675762.395724555
"5071",227989.130162061
"5072",310415.383647166
"5073",216231.890525947
"5074",93706.3766878423
"5075",NA
"5076",240569.605770909
"5077",198867.806247348
"5078",234479.464120034
"5079",144692.962349253
"5080",223586.080683841
"5081",148194.503482686
"5082",241952.324825867
"5083",50817.4385027581
"5084",244259.165561215
"5085",285293.362375669
"5086",279421.80141078
"5087",-21076.2368220753
"5088",73838.1213656772
"5089",42221.5716490332
"5090",119444.721597933
"5091",224711.758763473
"5092",295200.565710477
"5093",163180.120313332
"5094",170292.903652508
"5095",249801.338923243
"5096",259426.54719808
"5097",240028.074501643
"5098",133766.853828979
"5099",271892.422618954
"5100",294549.748995449
"5101",333644.19758428
"5102",292503.894051487
"5103",136270.761894124
"5104",131256.988798984
"5105",274673.135852332
"5106",80283.1488993158
"5107",131385.874796475
"5108",105946.947326512
"5109",141322.61217605
"5110",268530.012546156
"5111",294548.025446501
"5112",228748.147910359
"5113",116609.815258102
"5114",284555.942492929
"5115",215412.182467048
"5116",460391.041059862
"5117",270541.91978621
"5118",300667.047452769
"5119",181977.610255514
"5120",127707.50598594
"5121",290170.282432171
"5122",143731.877728935
"5123",209082.283935313
"5124",155130.078634031
"5125",320976.095495901
"5126",223699.222745821
"5127",288662.740551092
"5128",174742.860093809
"5129",67028.6562069643
"5130",263368.197662209
"5131",252905.791242911
"5132",266991.878473715
"5133",161113.541366922
"5134",66011.7973992933
"5135",85482.8424862426
"5136",319342.812023712
"5137",124282.448146984
"5138",221180.638216939
"5139",214013.228264353
"5140",126112.386695966
"5141",58239.2516694313
"5142",245322.258075578
"5143",177988.960288749
